1.520402914702100361e+02 4.785347043701790426e+01
1.536605229318474244e+02 4.764781491002565872e+01
1.552807543934847843e+02 4.746235769372015056e+01
1.569009858551221726e+02 4.730995225853837383e+01
1.585212173167595324e+02 4.713551230260736702e+01
1.601414487783969207e+02 4.699045170767533364e+01
1.617616802400342806e+02 4.689313257436640470e+01
1.633819117016716689e+02 4.680499449136982548e+01
1.650021431633090572e+02 4.665809768637529942e+01
1.666223746249464170e+02 4.655710613294149880e+01
1.682426060865838053e+02 4.650462550058591660e+01
1.698628375482211652e+02 4.632569120193079470e+01
1.714830690098585535e+02 4.630439116520642528e+01
1.731033004714959418e+02 4.614946749908165202e+01
1.747235319331333017e+02 4.600876134515488047e+01
1.763437633947706900e+02 4.593179791196666883e+01
1.779639948564080498e+02 4.579018239686615743e+01
1.795842263180454381e+02 4.567260374586851412e+01
1.812044577796828264e+02 4.553613836280010219e+01
1.828246892413201863e+02 4.551634226955559370e+01
1.844449207029575746e+02 4.532623332109176317e+01
1.860651521645949344e+02 4.533296609132071353e+01
1.876853836262323227e+02 4.513881748071958100e+01
1.893056150878697110e+02 4.525576657398164571e+01
1.909258465495070709e+02 4.504823111763982979e+01
1.925460780111444592e+02 4.504774146162310444e+01
1.941663094727818191e+02 4.499957155098536532e+01
1.957865409344192074e+02 4.483070143224381354e+01
1.974067723960565957e+02 4.487605582078560928e+01
1.990270038576939555e+02 4.484365982896997593e+01
2.006472353193313438e+02 4.491406536907811642e+01
2.022674667809687037e+02 4.505141388174797612e+01
2.038876982426060920e+02 4.504774146162310444e+01
2.055079297042434519e+02 4.496345941975755522e+01
2.071281611658808401e+02 4.486485493940506331e+01
2.087483926275182284e+02 4.493206022768993080e+01
2.103686240891555883e+02 4.496327579875139691e+01
2.119888555507929766e+02 4.503488799118622410e+01
2.136090870124303365e+02 4.513587954461991103e+01
2.152293184740677248e+02 4.519096584649275883e+01
2.168495499357051131e+02 4.513771575468229003e+01
2.184697813973424729e+02 4.519353654057999847e+01
2.200900128589798612e+02 4.523372913861339839e+01
2.217102443206172211e+02 4.522289112731618843e+01
2.233304757822546094e+02 4.542526625045900346e+01
2.249507072438919977e+02 4.531472640470065016e+01
2.265709387055293575e+02 4.537222601122709875e+01
2.281911701671667458e+02 4.524017627616603932e+01
2.298114016288041057e+02 4.555663396463978643e+01
2.314316330904414940e+02 4.576753580609624805e+01
2.330518645520788823e+02 4.594564818215201285e+01
2.346720960137162422e+02 4.612926918839514201e+01
2.362923274753536305e+02 4.620088138082985552e+01
2.379125589369909903e+02 4.649100257069403597e+01
2.395327903986283786e+02 4.663789937568856203e+01
2.411530218602657669e+02 4.672970987881012661e+01
2.427732533219031268e+02 4.682519280205644918e+01
2.443934847835405151e+02 4.692802056555262880e+01
2.460137162451778750e+02 4.703819316929855177e+01
2.476339477068152632e+02 4.699312255867505428e+01
2.492541791684526231e+02 4.739074550128532337e+01
2.508744106300900114e+02 4.752662504590523440e+01
2.524946420917273997e+02 4.767168564083726778e+01
2.541148735533647596e+02 4.782776349614391620e+01
2.556904369797188963e+02 4.795968069273430956e+01
2.573553364766394793e+02 4.810503121557098893e+01
2.589755679382768676e+02 4.827763496143950306e+01
2.605957993999142559e+02 4.843004039662127980e+01
2.622160308615516442e+02 4.861366140286440896e+01
2.638362623231889756e+02 4.881931692985676818e+01
2.654564937848263639e+02 4.902130003672414205e+01
2.670767252464637522e+02 4.920859346309214288e+01
2.686969567081011405e+02 4.943628351083361849e+01
2.703171881697385288e+02 4.968600807932421048e+01
2.719374196313758603e+02 4.991737054719055777e+01
2.735576510930132486e+02 5.016709511568114976e+01
2.751778825546506368e+02 5.043885420492097182e+01
2.767981140162880251e+02 5.069775982372379985e+01
2.784183454779254134e+02 5.096951891296362191e+01
2.800385769395627449e+02 5.127983841351442607e+01
2.816588084012001332e+02 5.157363202350347819e+01
2.832790398628375215e+02 5.188395152405428234e+01
2.848992713244749098e+02 5.221997796547918824e+01
2.865195027861122981e+02 5.251928020565549105e+01
2.881397342477496295e+02 5.283510833639365956e+01
2.897599657093870178e+02 5.319500550863017452e+01
2.913801971710244061e+02 5.366323907455011977e+01
2.930004286326617944e+02 5.410760190965845595e+01
2.946206600942991827e+02 5.459052515607777423e+01
2.962408915559365141e+02 5.504223283143585377e+01
2.978611230175739024e+02 5.547006977598232424e+01
2.994813544792112907e+02 5.596033786265138588e+01
3.011015859408486790e+02 5.641204553800946542e+01
3.027218174024860673e+02 5.690047741461614805e+01
3.043420488641233987e+02 5.741461623209693244e+01
3.059622803257607870e+02 5.798016893132569294e+01
3.075825117873981753e+02 5.854755784061694612e+01
3.092027432490355636e+02 5.908556738890922588e+01
3.108422631804543244e+02 5.967352185089976047e+01
3.124509215602228664e+02 6.027506426735214973e+01
3.140672953279039916e+02 6.090167095115668872e+01
3.156836690955850599e+02 6.154241645244212577e+01
3.173039005572224482e+02 6.224568490635317630e+01
3.189241320188597797e+02 6.297649651120082126e+01
3.205443634804971680e+02 6.372383400661033193e+01
3.221645949421345563e+02 6.446566287183247823e+01
3.237848264037719446e+02 6.523319867792872628e+01
3.254050578654093329e+02 6.601542416452434736e+01
3.270252893270466643e+02 6.684539111274330025e+01
3.286455207886840526e+02 6.768637532133675450e+01
3.302657522503214409e+02 6.855673889092906848e+01
3.318859837119588292e+02 6.946199045170760655e+01
3.335062151735962175e+02 7.040396621373486141e+01
3.351264466352335489e+02 7.136981270657361165e+01
3.367466780968709372e+02 7.233565919941236189e+01
3.383669095585083255e+02 7.338597135512293335e+01
3.399871410201457138e+02 7.448402497245672294e+01
3.416073724817831021e+02 7.556555269922876050e+01
3.432276039434204336e+02 7.674256334924712064e+01
3.448478354050578218e+02 7.795629820051408387e+01
3.464680668666952101e+02 7.914432611090705905e+01
3.480882983283325984e+02 8.035071612192427892e+01
3.497085297899699867e+02 8.162504590525156800e+01
3.513287612516073182e+02 8.293059125964009581e+01
3.529489927132447065e+02 8.429673154608883578e+01
3.545692241748820948e+02 8.581711347778184518e+01
3.561894556365194831e+02 8.733749540947479773e+01
3.578096870981568713e+02 8.892948953360257747e+01
3.593913416202314011e+02 9.049678663239069465e+01
3.609344192027432427e+02 9.210861182519278145e+01
3.624389198456922259e+02 9.371668245163027677e+01
3.639434204886412090e+02 9.536503856041122162e+01
3.654093441920273904e+02 9.694515852613534435e+01
3.667981140162880251e+02 9.858611825192798506e+01
3.681483069009858013e+02 1.002721911386662441e+02
3.694984997856836344e+02 1.019108826049699132e+02
3.708101157308186657e+02 1.035306876606683204e+02
3.720060008572652919e+02 1.051439588688945150e+02
3.732018859837119180e+02 1.067697622107968414e+02
3.743977711101585442e+02 1.085089974293058503e+02
3.755550792970424254e+02 1.101979434447300719e+02
3.766738105443634481e+02 1.118490635328681151e+02
3.777153879125589242e+02 1.134902115878979316e+02
3.787955422203171452e+02 1.151722365038560270e+02
3.798756965280754230e+02 1.169636147913782338e+02
3.808786969567080405e+02 1.186840023729483278e+02
3.818431204457779131e+02 1.203534704370179611e+02
3.827303900557222391e+02 1.219829399392381220e+02
3.835790827261037066e+02 1.236200046739891718e+02
3.843891984569223723e+02 1.252185089974292396e+02
3.851221603086154914e+02 1.267737789203084731e+02
3.858936990998713554e+02 1.284996494508062597e+02
3.866652378911272763e+02 1.302399314481576198e+02
3.873596228032575937e+02 1.319494430162809522e+02
3.880154307758251093e+02 1.336873393316195120e+02
3.885940848692670215e+02 1.352552331986778427e+02
3.891727389627089337e+02 1.369842544987146198e+02
3.897513930561508460e+02 1.386540580242378837e+02
3.902914702100299564e+02 1.402791039294895086e+02
3.908315473639091238e+02 1.420033051781123277e+02
3.913330475782254325e+02 1.436568123393315659e+02
3.917959708529789395e+02 1.453856041131105030e+02
3.922203171881697017e+02 1.468894601542415899e+02
3.926060865837976621e+02 1.485552699228791766e+02
3.930072867552506750e+02 1.502287917737788803e+02
3.933225154613924133e+02 1.518362100624310642e+02
3.936948135447921118e+02 1.537335047129391228e+02
3.940334333476210418e+02 1.556860539845757785e+02
3.943163309044148832e+02 1.574807197943443953e+02
3.944577796828118039e+02 1.591320602276900331e+02
3.945863694813544953e+02 1.609769785163422284e+02
3.947663951993141609e+02 1.630269922879176647e+02
3.949110587226746247e+02 1.654052056555269701e+02
3.949207029575653110e+02 1.673650385604112785e+02
3.950750107158165179e+02 1.690639460154241078e+02
3.951810972996141800e+02 1.719313284439738823e+02
3.951907415345049230e+02 1.749739717223650359e+02
3.951393056150878351e+02 1.777013710368465809e+02
3.949882126018002282e+02 1.801969794344473144e+02
3.948435490784396507e+02 1.822746358183375719e+02
3.947278182597513592e+02 1.843358887256701450e+02
3.946352336048006464e+02 1.860788560411310186e+02
3.944718076608345996e+02 1.880841318064968277e+02
3.943343334762108157e+02 1.900850257069408826e+02
3.940634376339476717e+02 1.920831685452507145e+02
3.936862408915558831e+02 1.941047557840616946e+02
3.933390484354907244e+02 1.960064413414348792e+02
3.930138999448900563e+02 1.977175908923980501e+02
3.926986712387483180e+02 1.995238283567331905e+02
3.923617659665666224e+02 2.013076361299367818e+02
3.919117016716673447e+02 2.031897405935965821e+02
3.915345049292756130e+02 2.049431031693241039e+02
3.909963761056774274e+02 2.067732530965178626e+02
3.904689241320188557e+02 2.086061696658097162e+02
3.899793476990219006e+02 2.102521617200280275e+02
3.894042006000856873e+02 2.120057840616967155e+02
3.887483926275181716e+02 2.140572897539478845e+02
3.881697385340762025e+02 2.157849185946872126e+02
3.876778825546506368e+02 2.172641388174806139e+02
3.871667381054435850e+02 2.185539845758354431e+02
3.865109301328760694e+02 2.203170522707797545e+02
3.858165452207458088e+02 2.220265638389030869e+02
3.851607372481782932e+02 2.236053984575834761e+02
3.845049292756107775e+02 2.251713796058268713e+02
3.838491213030432618e+02 2.267191516709510779e+02
3.831547363909129444e+02 2.283521850899742276e+02
3.824217745392198822e+02 2.300642673521850270e+02
3.816502357479639613e+02 2.317048375788734802e+02
3.808015430775824939e+02 2.335382098621172986e+02
3.799528504072009696e+02 2.352769338630520792e+02
3.791427346763823039e+02 2.369935732647814461e+02
3.783711958851264399e+02 2.385938303341902156e+02
3.775610801543077173e+02 2.402442159383032845e+02
3.767123874839262498e+02 2.418882916569291410e+02
3.758636948135447824e+02 2.435008179481187085e+02
3.749764252036004564e+02 2.451124678663238683e+02
3.740505786540933855e+02 2.467802056555269132e+02
3.730861551650235697e+02 2.484546173620723835e+02
3.721217316759536970e+02 2.500899742930590719e+02
3.711958851264466261e+02 2.517352185089973204e+02
3.702314616373767535e+02 2.533873838244018089e+02
3.692284612087440792e+02 2.550514138817480330e+02
3.682254607801114048e+02 2.567510381649198621e+02
3.672224603514787304e+02 2.584091358512952183e+02
3.662194599228461129e+02 2.600464702392721392e+02
3.652550364337762403e+02 2.616484575835475539e+02
3.642906129447063677e+02 2.632380858216333195e+02
3.632490355765108916e+02 2.648953360264413277e+02
3.622074582083154155e+02 2.665513150088985412e+02
3.611658808401199963e+02 2.681977598237237430e+02
3.601243034719245202e+02 2.698022543009688547e+02
3.590827261037290441e+02 2.714037825927285894e+02
3.580411487355336249e+02 2.730383626656119986e+02
3.570381483069009505e+02 2.746282380858216357e+02
3.560351478782682761e+02 2.762003163931184417e+02
3.549935705100728569e+02 2.778185824458317938e+02
3.539134162023145791e+02 2.794656628718324782e+02
3.528332618945563581e+02 2.811072346676459119e+02
3.517916845263608820e+02 2.827615186869684862e+02
3.507886840977282077e+02 2.843424955507217078e+02
3.497856836690955333e+02 2.859145738580185139e+02
3.487826832404629158e+02 2.874866521653153200e+02
3.477411058722674397e+02 2.891140286448769530e+02
3.466223746249464170e+02 2.908637532133675450e+02
3.455036433776253375e+02 2.925872199779654466e+02
3.443849121303043148e+02 2.943007712082261946e+02
3.434204886412344422e+02 2.958714652956297755e+02
3.424174882126017678e+02 2.975093723221935988e+02
3.412987569652807451e+02 2.991645244215937964e+02
3.402571795970852691e+02 3.007978332721262973e+02
3.392156022288897930e+02 3.024718212378880366e+02
3.382126018002571755e+02 3.041566145936325256e+02
3.372481783111873028e+02 3.058643958868893833e+02
3.363223317616802319e+02 3.075224935732647396e+02
3.354350621517359059e+02 3.092182752979667839e+02
3.345863694813544384e+02 3.109219443795278721e+02
3.338148306900985745e+02 3.126949443016280270e+02
3.331204457779682571e+02 3.144215938303341318e+02
3.324646378054007414e+02 3.161985861182518533e+02
3.318859837119588292e+02 3.179379360998897823e+02
3.313459065580797187e+02 3.197006977598236404e+02
3.308444063437633531e+02 3.216773778920307905e+02
3.304200600085726478e+02 3.236966580976863384e+02
3.300921560222888615e+02 3.253566838046272096e+02
3.298799828546934805e+02 3.271902313624678413e+02
3.297411058722674397e+02 3.288128534704369486e+02
3.296292327475353545e+02 3.305064267352184402e+02
3.296485212173167270e+02 3.323778920308482725e+02
3.296639519931418363e+02 3.345629820051413503e+02
3.298414059151306787e+02 3.371401028277634282e+02
3.300342906129446874e+02 3.388607766202137555e+02
3.302657522503214409e+02 3.410226221079690845e+02
3.306515216459494013e+02 3.432904884318766108e+02
3.308829832833261548e+02 3.441259640102827007e+02
3.313844834976424636e+02 3.467737789203084731e+02
3.317573939134161378e+02 3.483290488431875929e+02
3.321560222888983844e+02 3.502699228791773294e+02
3.325610801543077173e+02 3.517609254498714222e+02
3.330818688384054553e+02 3.540167095115680809e+02
3.335447921131590192e+02 3.557493573264781048e+02
3.340462923274753280e+02 3.575119353654057477e+02
3.345863694813544384e+02 3.595446199045170488e+02
3.350878696956708040e+02 3.612724935732647396e+02
3.355893699099871128e+02 3.630481087036356485e+02
3.360908701243034216e+02 3.648071979434446348e+02
3.365923703386197872e+02 3.666066838046272096e+02
3.371324474924988976e+02 3.686338597135511463e+02
3.376339477068152064e+02 3.704627249357325809e+02
3.381354479211315720e+02 3.723266450772877079e+02
3.386369481354478808e+02 3.741709511568122934e+02
3.391384483497642464e+02 3.759270142270509041e+02
3.396399485640805551e+02 3.778856041131105030e+02
3.401028718388340621e+02 3.796465295629819821e+02
3.405657951135876260e+02 3.813580185880956606e+02
3.410287183883411330e+02 3.830398457583547156e+02
3.414916416630946969e+02 3.848971722365038204e+02
3.419159879982854591e+02 3.864884318766066826e+02
3.423403343334761644e+02 3.883740359897171857e+02
3.427646806686669265e+02 3.899920901720387292e+02
3.432276039434204336e+02 3.920290121189863726e+02
3.437291041577367992e+02 3.941580976863752994e+02
3.441534504929275045e+02 3.960591259640102635e+02
3.445777968281182666e+02 3.978902781023602984e+02
3.450407201028718305e+02 3.998843187660667695e+02
3.454650664380625358e+02 4.018431876606683204e+02
3.458508358336904962e+02 4.037017994858611019e+02
3.461980282897556549e+02 4.055334190231361617e+02
3.465066438062580119e+02 4.073457583547557306e+02
3.468345477925417413e+02 4.091163239074549551e+02
3.470467209601371223e+02 4.108547557840616378e+02
3.473810544363479949e+02 4.135539845758354431e+02
3.476253750535790346e+02 4.156754498714652186e+02
3.477989712816116139e+02 4.173618251928020300e+02
3.478954136305185898e+02 4.193669665809768503e+02
3.479725675096441933e+02 4.208611825192801916e+02
3.479725675096441933e+02 4.224807197943443953e+02
3.480497213887697967e+02 4.241503856041131257e+02
3.480497213887697967e+02 4.257448586118251228e+02
3.478954136305185898e+02 4.274623220212181423e+02
3.477691618283130879e+02 4.294617901378825877e+02
3.475173596228032693e+02 4.317151670951155893e+02
3.471933133304757462e+02 4.341154241645243701e+02
3.469849978568366282e+02 4.361799369011450835e+02
3.465966566652379015e+02 4.380782413815832115e+02
3.462880411487355445e+02 4.397847043701798952e+02
3.459279897128160997e+02 4.416639008485087743e+02
3.455422203171881392e+02 4.434933755190824058e+02
3.451333047578224864e+02 4.454426735218508497e+02
3.445392198885554649e+02 4.473077120822621282e+02
3.440312901843120130e+02 4.491201799485860420e+02
3.433997164430083444e+02 4.509537275064266737e+02
3.426875267895413231e+02 4.531074871465294791e+02
3.419901744205214982e+02 4.550773185683210613e+02
3.414530647235318952e+02 4.564053127677805719e+02
3.407586798114015778e+02 4.581148243359040180e+02
3.399871410201457138e+02 4.599053517176910191e+02
3.391384483497642464e+02 4.617387240009347806e+02
3.382897556793827221e+02 4.634844589857442543e+02
3.374024860694384529e+02 4.651413881748071617e+02
3.364766395199313820e+02 4.667834190231361617e+02
3.355122160308615094e+02 4.683972711093533121e+02
3.345092156022288350e+02 4.699693494166501182e+02
3.333904843549078123e+02 4.716018637532133084e+02
3.321560222888983844e+02 4.732888817480719581e+02
3.308829832833261548e+02 4.749478300317555863e+02
3.296099442777539252e+02 4.765496465295628923e+02
3.283176168024003232e+02 4.781161632390744671e+02
3.268599595860632121e+02 4.797704737421960317e+02
3.253319647167640483e+02 4.813766743336489640e+02
3.237848264037719446e+02 4.829305912596400390e+02
3.221645949421345563e+02 4.844821887623943439e+02
3.204231216704426970e+02 4.860888725670216104e+02
3.189160105578991988e+02 4.874103639561628256e+02
3.170724389198456379e+02 4.889665809768637246e+02
3.156665237891126594e+02 4.902207940588402835e+02
3.140634376339476717e+02 4.916050559898337724e+02
3.124432061723102834e+02 4.928533829984435215e+02
3.108229747106728951e+02 4.940017487714879962e+02
3.092336048006857823e+02 4.951998714652955869e+02
3.063239391341620035e+02 4.970613753213366977e+02
3.049678525503643414e+02 4.978577549271636258e+02
3.030304329189884243e+02 4.989496878442893149e+02
3.014102014573510360e+02 4.997521116415717302e+02
2.999571367338190839e+02 5.004659383033418294e+02
2.978335680607433460e+02 5.015405802423796899e+02
2.963786663400893531e+02 5.022346676459786750e+02
2.948521217316759362e+02 5.029370179948585360e+02
2.932010287183883293e+02 5.036870179948585360e+02
2.916116588084011596e+02 5.043683437385236061e+02
2.899914273467637713e+02 5.050440690414982896e+02
2.883711958851264399e+02 5.056683804627248833e+02
2.867509644234890516e+02 5.062614763128901245e+02
2.851307329618516633e+02 5.068545721630554226e+02
2.835105015002142750e+02 5.073999265515974457e+02
2.818902700385768867e+02 5.079305912596400390e+02
2.802700385769395552e+02 5.084465662871832023e+02
2.786498071153021669e+02 5.089680499449136732e+02
2.770295756536647787e+02 5.094362835108336185e+02
2.754093441920273904e+02 5.098990084465662562e+02
2.737891127303900021e+02 5.103543885420491506e+02
2.721688812687526706e+02 5.107877341167829286e+02
2.705486498071152823e+02 5.112247521116415214e+02
2.689568434588399555e+02 5.116100662968474353e+02
2.671538791255893557e+02 5.120724330863449723e+02
2.655336476639519674e+02 5.124531766434079145e+02
2.640339691384482990e+02 5.127651028277634850e+02
2.623881433611394414e+02 5.131065849317776610e+02
2.600887881942318245e+02 5.135604113110539402e+02
2.583197599657093519e+02 5.138669665809768503e+02
2.567381054436347654e+02 5.141241278002203217e+02
2.551178739819974339e+02 5.143665075284611703e+02
2.534976425203600456e+02 5.146107234667645116e+02
2.518774110587226858e+02 5.148163789937568708e+02
2.502571795970852975e+02 5.150220345207491164e+02
2.486369481354479092e+02 5.151928020565552515e+02
2.470167166738105493e+02 5.153745868527358880e+02
2.453964852121731610e+02 5.155343371281674081e+02
2.437762537505358011e+02 5.156812339331619341e+02
2.421251607372481658e+02 5.158161953727505988e+02
2.405357908272610246e+02 5.159327947117149051e+02
2.389155593656236647e+02 5.160282776349613414e+02
2.369095585083583444e+02 5.161825192802056108e+02
2.354663271223620313e+02 5.162097383940722466e+02
2.337462494642091713e+02 5.163037091443260351e+02
2.321260180025717830e+02 5.163753213367608623e+02
2.305057865409344231e+02 5.164781491002570419e+02
2.288855550792970348e+02 5.165167095115680240e+02
2.273858765537933948e+02 5.165440231362467784e+02
2.256450921560222866e+02 5.166470804260006844e+02
2.240248606943849268e+02 5.166489166360630634e+02
2.224046292327475385e+02 5.166893132574366518e+02
2.207843977711101502e+02 5.167205288284978906e+02
2.179682811830261357e+02 5.168518178479617973e+02
2.166180882983283311e+02 5.168362100624310642e+02
1.944749249892841760e+02 5.168380462724935569e+02
1.932404629232747482e+02 5.168417186926183149e+02
1.911701671667380822e+02 5.167159383033418862e+02
1.900000000000000000e+02 5.166838046272492875e+02
1.883797685383626401e+02 5.165773044436282362e+02
1.867595370767252518e+02 5.165295629820051317e+02
1.851393056150878635e+02 5.164285714285713311e+02
1.835190741534505037e+02 5.163551230260741249e+02
1.818795542220317145e+02 5.162461439588688563e+02
1.802786112301757555e+02 5.161586485493940017e+02
